id,x,y,right,bottom
11812,-2.606729566,52.91574018,-2.606679566,52.91579018
11811,-2.606729566,52.91579018,-2.606679566,52.91584018
11810,-2.606729566,52.91584018,-2.606679566,52.91589018
11809,-2.606729566,52.91589018,-2.606679566,52.91594018
11808,-2.606729566,52.91594018,-2.606679566,52.91599018
11989,-2.606629566,52.91569018,-2.606579566,52.91574018
11988,-2.606629566,52.91574018,-2.606579566,52.91579018
11987,-2.606629566,52.91579018,-2.606579566,52.91584018
11986,-2.606629566,52.91584018,-2.606579566,52.91589018
11985,-2.606629566,52.91589018,-2.606579566,52.91594018
11984,-2.606629566,52.91594018,-2.606579566,52.91599018
11983,-2.606629566,52.91599018,-2.606579566,52.91604018
11982,-2.606629566,52.91604018,-2.606579566,52.91609018
11981,-2.606629566,52.91609018,-2.606579566,52.91614018
11980,-2.606629566,52.91614018,-2.606579566,52.91619018
11979,-2.606629566,52.91619018,-2.606579566,52.91624018
11637,-2.606829566,52.91569018,-2.606779566,52.91574018
11636,-2.606829566,52.91574018,-2.606779566,52.91579018
11635,-2.606829566,52.91579018,-2.606779566,52.91584018
11634,-2.606829566,52.91584018,-2.606779566,52.91589018
11633,-2.606829566,52.91589018,-2.606779566,52.91594018
11632,-2.606829566,52.91594018,-2.606779566,52.91599018
11631,-2.606829566,52.91599018,-2.606779566,52.91604018
11630,-2.606829566,52.91604018,-2.606779566,52.91609018
11629,-2.606829566,52.91609018,-2.606779566,52.91614018
11628,-2.606829566,52.91614018,-2.606779566,52.91619018
11549,-2.606879566,52.91569018,-2.606829566,52.91574018
11548,-2.606879566,52.91574018,-2.606829566,52.91579018
11547,-2.606879566,52.91579018,-2.606829566,52.91584018
11546,-2.606879566,52.91584018,-2.606829566,52.91589018
11545,-2.606879566,52.91589018,-2.606829566,52.91594018
11544,-2.606879566,52.91594018,-2.606829566,52.91599018
11543,-2.606879566,52.91599018,-2.606829566,52.91604018
11542,-2.606879566,52.91604018,-2.606829566,52.91609018
11541,-2.606879566,52.91609018,-2.606829566,52.91614018
11540,-2.606879566,52.91614018,-2.606829566,52.91619018
11725,-2.606779566,52.91569018,-2.606729566,52.91574018
11724,-2.606779566,52.91574018,-2.606729566,52.91579018
11723,-2.606779566,52.91579018,-2.606729566,52.91584018
11722,-2.606779566,52.91584018,-2.606729566,52.91589018
11721,-2.606779566,52.91589018,-2.606729566,52.91594018
11720,-2.606779566,52.91594018,-2.606729566,52.91599018
11719,-2.606779566,52.91599018,-2.606729566,52.91604018
11718,-2.606779566,52.91604018,-2.606729566,52.91609018
11717,-2.606779566,52.91609018,-2.606729566,52.91614018
11716,-2.606779566,52.91614018,-2.606729566,52.91619018
11715,-2.606779566,52.91619018,-2.606729566,52.91624018
11373,-2.606979566,52.91569018,-2.606929566,52.91574018
11372,-2.606979566,52.91574018,-2.606929566,52.91579018
11371,-2.606979566,52.91579018,-2.606929566,52.91584018
11370,-2.606979566,52.91584018,-2.606929566,52.91589018
11369,-2.606979566,52.91589018,-2.606929566,52.91594018
11368,-2.606979566,52.91594018,-2.606929566,52.91599018
11367,-2.606979566,52.91599018,-2.606929566,52.91604018
11366,-2.606979566,52.91604018,-2.606929566,52.91609018
11365,-2.606979566,52.91609018,-2.606929566,52.91614018
11285,-2.607029566,52.91569018,-2.606979566,52.91574018
11284,-2.607029566,52.91574018,-2.606979566,52.91579018
11283,-2.607029566,52.91579018,-2.606979566,52.91584018
11282,-2.607029566,52.91584018,-2.606979566,52.91589018
11281,-2.607029566,52.91589018,-2.606979566,52.91594018
11280,-2.607029566,52.91594018,-2.606979566,52.91599018
11279,-2.607029566,52.91599018,-2.606979566,52.91604018
11278,-2.607029566,52.91604018,-2.606979566,52.91609018
11277,-2.607029566,52.91609018,-2.606979566,52.91614018
11461,-2.606929566,52.91569018,-2.606879566,52.91574018
11460,-2.606929566,52.91574018,-2.606879566,52.91579018
11459,-2.606929566,52.91579018,-2.606879566,52.91584018
11458,-2.606929566,52.91584018,-2.606879566,52.91589018
11457,-2.606929566,52.91589018,-2.606879566,52.91594018
11456,-2.606929566,52.91594018,-2.606879566,52.91599018
11455,-2.606929566,52.91599018,-2.606879566,52.91604018
11454,-2.606929566,52.91604018,-2.606879566,52.91609018
11453,-2.606929566,52.91609018,-2.606879566,52.91614018
11452,-2.606929566,52.91614018,-2.606879566,52.91619018
11103,-2.607129566,52.91599018,-2.607079566,52.91604018
11102,-2.607129566,52.91604018,-2.607079566,52.91609018
11109,-2.607129566,52.91569018,-2.607079566,52.91574018
11108,-2.607129566,52.91574018,-2.607079566,52.91579018
11107,-2.607129566,52.91579018,-2.607079566,52.91584018
11106,-2.607129566,52.91584018,-2.607079566,52.91589018
11105,-2.607129566,52.91589018,-2.607079566,52.91594018
11104,-2.607129566,52.91594018,-2.607079566,52.91599018
11021,-2.607179566,52.91569018,-2.607129566,52.91574018
11020,-2.607179566,52.91574018,-2.607129566,52.91579018
11019,-2.607179566,52.91579018,-2.607129566,52.91584018
11018,-2.607179566,52.91584018,-2.607129566,52.91589018
11017,-2.607179566,52.91589018,-2.607129566,52.91594018
11016,-2.607179566,52.91594018,-2.607129566,52.91599018
11015,-2.607179566,52.91599018,-2.607129566,52.91604018
11014,-2.607179566,52.91604018,-2.607129566,52.91609018
11197,-2.607079566,52.91569018,-2.607029566,52.91574018
11196,-2.607079566,52.91574018,-2.607029566,52.91579018
11195,-2.607079566,52.91579018,-2.607029566,52.91584018
11194,-2.607079566,52.91584018,-2.607029566,52.91589018
11193,-2.607079566,52.91589018,-2.607029566,52.91594018
11192,-2.607079566,52.91594018,-2.607029566,52.91599018
11191,-2.607079566,52.91599018,-2.607029566,52.91604018
11190,-2.607079566,52.91604018,-2.607029566,52.91609018
11189,-2.607079566,52.91609018,-2.607029566,52.91614018
10845,-2.607279566,52.91569018,-2.607229566,52.91574018
10844,-2.607279566,52.91574018,-2.607229566,52.91579018
10843,-2.607279566,52.91579018,-2.607229566,52.91584018
10842,-2.607279566,52.91584018,-2.607229566,52.91589018
10841,-2.607279566,52.91589018,-2.607229566,52.91594018
10840,-2.607279566,52.91594018,-2.607229566,52.91599018
10839,-2.607279566,52.91599018,-2.607229566,52.91604018
10757,-2.607329566,52.91569018,-2.607279566,52.91574018
10756,-2.607329566,52.91574018,-2.607279566,52.91579018
10755,-2.607329566,52.91579018,-2.607279566,52.91584018
10754,-2.607329566,52.91584018,-2.607279566,52.91589018
10753,-2.607329566,52.91589018,-2.607279566,52.91594018
10752,-2.607329566,52.91594018,-2.607279566,52.91599018
10933,-2.607229566,52.91569018,-2.607179566,52.91574018
10932,-2.607229566,52.91574018,-2.607179566,52.91579018
10931,-2.607229566,52.91579018,-2.607179566,52.91584018
10930,-2.607229566,52.91584018,-2.607179566,52.91589018
10929,-2.607229566,52.91589018,-2.607179566,52.91594018
10928,-2.607229566,52.91594018,-2.607179566,52.91599018
10927,-2.607229566,52.91599018,-2.607179566,52.91604018
10926,-2.607229566,52.91604018,-2.607179566,52.91609018
10581,-2.607429566,52.91569018,-2.607379566,52.91574018
10580,-2.607429566,52.91574018,-2.607379566,52.91579018
10579,-2.607429566,52.91579018,-2.607379566,52.91584018
10578,-2.607429566,52.91584018,-2.607379566,52.91589018
10577,-2.607429566,52.91589018,-2.607379566,52.91594018
10576,-2.607429566,52.91594018,-2.607379566,52.91599018
10575,-2.607429566,52.91599018,-2.607379566,52.91604018
10751,-2.607329566,52.91599018,-2.607279566,52.91604018
10669,-2.607379566,52.91569018,-2.607329566,52.91574018
10668,-2.607379566,52.91574018,-2.607329566,52.91579018
10667,-2.607379566,52.91579018,-2.607329566,52.91584018
10666,-2.607379566,52.91584018,-2.607329566,52.91589018
10665,-2.607379566,52.91589018,-2.607329566,52.91594018
10664,-2.607379566,52.91594018,-2.607329566,52.91599018
10663,-2.607379566,52.91599018,-2.607329566,52.91604018
10317,-2.607579566,52.91569018,-2.607529566,52.91574018
10316,-2.607579566,52.91574018,-2.607529566,52.91579018
10315,-2.607579566,52.91579018,-2.607529566,52.91584018
10314,-2.607579566,52.91584018,-2.607529566,52.91589018
10313,-2.607579566,52.91589018,-2.607529566,52.91594018
10312,-2.607579566,52.91594018,-2.607529566,52.91599018
10493,-2.607479566,52.91569018,-2.607429566,52.91574018
10492,-2.607479566,52.91574018,-2.607429566,52.91579018
10491,-2.607479566,52.91579018,-2.607429566,52.91584018
10490,-2.607479566,52.91584018,-2.607429566,52.91589018
10489,-2.607479566,52.91589018,-2.607429566,52.91594018
10488,-2.607479566,52.91594018,-2.607429566,52.91599018
10405,-2.607529566,52.91569018,-2.607479566,52.91574018
10404,-2.607529566,52.91574018,-2.607479566,52.91579018
10403,-2.607529566,52.91579018,-2.607479566,52.91584018
10402,-2.607529566,52.91584018,-2.607479566,52.91589018
10401,-2.607529566,52.91589018,-2.607479566,52.91594018
10400,-2.607529566,52.91594018,-2.607479566,52.91599018
10053,-2.607729566,52.91569018,-2.607679566,52.91574018
10052,-2.607729566,52.91574018,-2.607679566,52.91579018
10051,-2.607729566,52.91579018,-2.607679566,52.91584018
10050,-2.607729566,52.91584018,-2.607679566,52.91589018
10049,-2.607729566,52.91589018,-2.607679566,52.91594018
10229,-2.607629566,52.91569018,-2.607579566,52.91574018
10228,-2.607629566,52.91574018,-2.607579566,52.91579018
10227,-2.607629566,52.91579018,-2.607579566,52.91584018
10226,-2.607629566,52.91584018,-2.607579566,52.91589018
